Category,SourceVersion,Source,CountryCode,CountryName,Year,NumberProducts,NumberCountries,NumberCommodities,ProductCode,ProductName,ProductionQuantity,PhysicalUnit,ReferencePriceAtFGL,ProducerPriceAtFGL, ValueProduction_PP , ValueProduction_REF ,MonetaryUnit,NRP,NRP_SimpleAverage,DistortionValue,NOTES,WBIncomeGroup
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,COL,Colombia,2007,3,1,3,Other,Other,4062153983,INDEX,0.9022,1," 4,062,153,982.91 "," 3,664,863,970.35 ",USD,10.8405,14.84588352,397290012.6,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,CRI,Costa Rica,2007,4,1,4,AnPr,Animal products,759189020.1,INDEX,0.8616,1," 759,189,020.11 "," 654,110,411.26 ",USD,16.0644,23.17970726,105078608.8,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,CRI,Costa Rica,2007,2,1,2,F&V,Fruits and vegetables,1198134096,INDEX,0.9995,1," 1,198,134,096.36 "," 1,197,514,572.26 ",USD,0.0517,0.055610459,619524.1038,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,CRI,Costa Rica,2007,1,1,1,GRN,Grains,59288627.31,INDEX,0.6036,1," 59,288,627.31 "," 35,788,655.58 ",USD,65.6632,65.66318672,23499971.74,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,CRI,Costa Rica,2007,1,1,1,OS&Pr,Oilseeds and products,42536811.71,INDEX,1,1," 42,536,811.71 "," 42,536,811.71 ",USD,0,0,0,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,CRI,Costa Rica,2007,2,1,2,Other,Other,330879047.1,INDEX,0.9956,1," 330,879,047.06 "," 329,438,140.01 ",USD,0.4374,0.315152897,1440907.052,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,DOM,Dominican Republic,2007,4,1,4,AnPr,Animal products,1303953122,INDEX,0.447,1," 1,303,953,121.51 "," 582,917,792.78 ",USD,123.6942,210.2381713,721035328.7,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,DOM,Dominican Republic,2007,4,1,4,F&V,Fruits and vegetables,311470419.7,INDEX,0.9985,1," 311,470,419.72 "," 311,003,254.00 ",USD,0.1502,97.47168185,467165.7186,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,DOM,Dominican Republic,2007,1,1,1,GRN,Grains,364692690,INDEX,0.4464,1," 364,692,689.96 "," 162,787,117.22 ",USD,124.0304,124.0304369,201905572.7,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,DOM,Dominican Republic,2007,2,1,2,Other,Other,250842055.7,INDEX,0.9075,1," 250,842,055.67 "," 227,635,261.11 ",USD,10.1947,12.94306414,23206794.56,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ECU,Ecuador,2007,3,1,3,AnPr,Animal products,1315609279,INDEX,0.8992,1," 1,315,609,278.86 "," 1,183,047,554.10 ",USD,11.2051,14.16733531,132561724.8,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ECU,Ecuador,2007,1,1,1,F&V,Fruits and vegetables,960371200,INDEX,1,1," 960,371,200.00 "," 960,371,200.00 ",USD,0,0,0,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ECU,Ecuador,2007,1,1,1,GRN,Grains,485559200,INDEX,0.8223,1," 485,559,200.00 "," 399,291,650.67 ",USD,21.6051,21.60514731,86267549.33,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ECU,Ecuador,2007,1,1,1,Other,Other,145154100,INDEX,1,1," 145,154,100.00 "," 145,154,100.00 ",USD,0,0,0,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ETH,Ethiopia,2007,1,1,1,AnPr,Animal products,549909437.6,INDEX,2.8303,1," 549,909,437.57 "," 1,556,418,014.82 ",USD,-64.6683,-64.66826827,-1006508577,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ETH,Ethiopia,2007,2,1,2,F&V,Fruits and vegetables,91239768.42,INDEX,1.0797,1," 91,239,768.42 "," 98,509,017.66 ",USD,-7.3793,-0.515266198,-7269249.239,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ETH,Ethiopia,2007,5,1,5,GRN,Grains,3285943784,INDEX,1.4104,1," 3,285,943,784.50 "," 4,634,406,383.82 ",USD,-29.0968,-16.7632538,-1348462599,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ETH,Ethiopia,2007,1,1,1,OS&Pr,Oilseeds and products,154620608,INDEX,0.5883,1," 154,620,607.97 "," 90,959,444.86 ",USD,69.9885,69.98851324,63661163.11,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ETH,Ethiopia,2007,1,1,1,Other,Other,194393789.8,INDEX,0.9993,1," 194,393,789.84 "," 194,259,071.13 ",USD,0.0694,0.069350022,134718.708,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,EUR,European Union,2007,6,1,6,AnPr,Animal products,1.69894E+11,INDEX,0.8689,1," 169,893,531,166.04 "," 147,622,600,388.24 ",USD,15.0864,30.20525114,22270930778,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,EUR,European Union,2007,2,1,2,F&V,Fruits and vegetables,33878783076,INDEX,0.9551,1," 33,878,783,076.48 "," 32,356,474,258.85 ",USD,4.7048,4.870233111,1522308818,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,EUR,European Union,2007,5,1,6,GRN,Grains,91451746933,INDEX,0.9658,1," 91,451,746,932.87 "," 88,328,188,702.54 ",USD,3.5363,6.727187955,3123558230,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,EUR,European Union,2007,3,1,3,OS&Pr,Oilseeds and products,10582590325,INDEX,1,1," 10,582,590,325.00 "," 10,582,590,325.00 ",USD,0,0,0,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,EUR,European Union,2007,3,1,3,Other,Other,53915427370,INDEX,0.9398,1," 53,915,427,370.05 "," 50,672,312,760.47 ",USD,6.4002,31.92763543,3243114610,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,GHA,Ghana,2007,1,1,1,F&V,Fruits and vegetables,1263223191,INDEX,1.6385,1," 1,263,223,190.87 "," 2,069,751,505.05 ",USD,-38.9674,-38.96739837,-806528314.2,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,GHA,Ghana,2007,2,1,2,GRN,Grains,277300388.3,INDEX,3.641,1," 277,300,388.34 "," 1,009,656,209.33 ",USD,-72.5352,-54.56796853,-732355821,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,GHA,Ghana,2007,2,1,2,OS&Pr,Oilseeds and products,173314958.2,INDEX,2.132,1," 173,314,958.23 "," 369,507,365.91 ",USD,-53.0957,-50.35166848,-196192407.7,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,GTM,Guatemala,2007,5,1,5,AnPr,Animal products,1270122555,INDEX,0.8924,1," 1,270,122,554.82 "," 1,133,404,742.64 ",USD,12.0626,8.455535683,136717812.2,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,GTM,Guatemala,2007,5,1,5,F&V,Fruits and vegetables,995949553.5,INDEX,0.9911,1," 995,949,553.47 "," 987,043,092.60 ",USD,0.9023,76.34083092,8906460.871,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,GTM,Guatemala,2007,2,1,2,GRN,Grains,497573819.4,INDEX,0.5944,1," 497,573,819.39 "," 295,737,737.43 ",USD,68.2483,39.28549977,201836082,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,GTM,Guatemala,2007,4,1,4,Other,Other,1816929449,INDEX,0.6961,1," 1,816,929,448.54 "," 1,264,675,258.52 ",USD,43.6677,40.36382303,552254190,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,HTI,Haiti,2007,1,1,1,AnPr,Animal products,115822820.9,INDEX,0.6202,1," 115,822,820.86 "," 71,834,725.27 ",USD,61.2351,61.2351414,43988095.59,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,HTI,Haiti,2007,5,1,5,F&V,Fruits and vegetables,482060561.5,INDEX,0.7045,1," 482,060,561.50 "," 339,616,417.11 ",USD,41.9427,55.77342342,142444144.4,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,HTI,Haiti,2007,2,1,2,GRN,Grains,131929946.5,INDEX,0.7575,1," 131,929,946.52 "," 99,936,032.09 ",USD,32.0144,43.08269468,31993914.44,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,HTI,Haiti,2007,1,1,1,Other,Other,115437780.7,INDEX,0.6712,1," 115,437,780.75 "," 77,477,954.28 ",USD,48.9944,48.99435823,37959826.47,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,IDN,Indonesia,2007,5,1,5,AnPr,Animal products,7497750956,INDEX,0.6927,1," 7,497,750,956.08 "," 5,193,393,193.94 ",USD,44.3709,27.64138048,2304357762,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,IDN,Indonesia,2007,2,1,2,F&V,Fruits and vegetables,3453618344,INDEX,1,1," 3,453,618,343.53 "," 3,453,618,343.53 ",USD,0,0,0,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,IDN,Indonesia,2007,2,1,2,GRN,Grains,18554813853,INDEX,0.7537,1," 18,554,813,853.40 "," 13,985,349,533.75 ",USD,32.6732,31.19160347,4569464320,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,IDN,Indonesia,2007,2,1,2,OS&Pr,Oilseeds and products,9269833835,INDEX,1.0643,1," 9,269,833,834.99 "," 9,865,762,031.33 ",USD,-6.0404,-0.683374035,-595928196.3,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,IDN,Indonesia,2007,4,1,4,Other,Other,7069669541,INDEX,0.9451,1," 7,069,669,540.56 "," 6,681,373,741.62 ",USD,5.8116,9.531816492,388295798.9,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,IND,India,2007,5,1,5,AnPr,Animal products,39586007748,INDEX,2.0622,1," 39,586,007,747.55 "," 81,633,637,183.13 ",USD,-51.5077,-16.65377339,-42047629436,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,IND,India,2007,7,1,7,F&V,Fruits and vegetables,22836397469,INDEX,1.2911,1," 22,836,397,469.22 "," 29,483,886,368.37 ",USD,-22.5462,-20.64963261,-6647488899,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,IND,India,2007,3,1,3,GRN,Grains,49663039931,INDEX,1.0598,1," 49,663,039,930.65 "," 52,632,262,601.60 ",USD,-5.6414,-9.681782976,-2969222671,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,IND,India,2007,3,1,3,OS&Pr,Oilseeds and products,12165407367,INDEX,1.0834,1," 12,165,407,366.79 "," 13,180,463,099.44 ",USD,-7.7012,-7.734472805,-1015055733,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,IND,India,2007,2,1,2,Other,Other,16467089144,INDEX,0.9683,1," 16,467,089,143.78 "," 15,944,834,709.96 ",USD,3.2754,2.662453662,522254433.8,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ISL,Iceland,2007,7,1,7,AnPr,Animal products,233629877.7,INDEX,0.6473,1," 233,629,877.65 "," 151,229,433.01 ",USD,54.487,163.4535957,82400444.65,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ISR,Israel,2007,5,1,5,AnPr,Animal products,1721038444,INDEX,1.0276,1," 1,721,038,443.57 "," 1,768,571,830.76 ",USD,-2.6877,21.85404232,-47533387.19,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ISR,Israel,2007,9,1,9,F&V,Fruits and vegetables,2267060382,INDEX,0.9956,1," 2,267,060,381.86 "," 2,256,985,730.81 ",USD,0.4464,1.315644194,10074651.05,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ISR,Israel,2007,1,1,1,GRN,Grains,36625618.98,INDEX,1.1496,1," 36,625,618.98 "," 42,106,030.96 ",USD,-13.0157,-13.01574111,-5480411.981,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ISR,Israel,2007,1,1,1,OS&Pr,Oilseeds and products,45284773.16,INDEX,1,1," 45,284,773.16 "," 45,284,773.16 ",USD,0,0,0,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,ISR,Israel,2007,2,1,2,Other,Other,318169810.2,INDEX,0.9872,1," 318,169,810.20 "," 314,098,638.57 ",USD,1.2961,5.507274656,4071171.626,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,JAM,Jamaica,2007,5,1,5,AnPr,Animal products,323241878.6,INDEX,0.5228,1," 323,241,878.63 "," 168,993,693.97 ",USD,91.2745,41.23538628,154248184.7,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,JAM,Jamaica,2007,6,1,6,F&V,Fruits and vegetables,173781946.3,INDEX,0.9196,1," 173,781,946.28 "," 159,810,161.14 ",USD,8.7427,15.45993574,13971785.15,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,JAM,Jamaica,2007,3,1,3,Other,Other,83624724.9,INDEX,0.985,1," 83,624,724.90 "," 82,372,360.35 ",USD,1.5204,-14.36124289,1252364.544,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,JPN,Japan,2007,5,1,5,AnPr,Animal products,18514468197,INDEX,0.6689,1," 18,514,468,196.60 "," 12,385,033,101.55 ",USD,49.4907,57.52128558,6129435095,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,JPN,Japan,2007,9,1,9,F&V,Fruits and vegetables,9499375026,INDEX,0.749,1," 9,499,375,026.30 "," 7,115,345,694.42 ",USD,33.5055,57.36846536,2384029332,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,JPN,Japan,2007,3,1,3,GRN,Grains,15424651885,INDEX,0.3135,1," 15,424,651,884.57 "," 4,835,286,393.38 ",USD,219.0018,84.31375281,10589365491,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,JPN,Japan,2007,1,1,1,OS&Pr,Oilseeds and products,411248943.3,INDEX,1,1," 411,248,943.27 "," 411,248,943.27 ",USD,0,0,0,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,JPN,Japan,2007,1,1,1,Other,Other,346664346.2,INDEX,0.7288,1," 346,664,346.18 "," 252,665,928.75 ",USD,37.2026,37.20264853,93998417.43,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KAZ,Kazakhstan,2007,6,1,6,AnPr,Animal products,3574751834,INDEX,0.8945,1," 3,574,751,833.54 "," 3,197,743,179.32 ",USD,11.7898,16.72945761,377008654.2,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KAZ,Kazakhstan,2007,1,1,1,F&V,Fruits and vegetables,680616946.6,INDEX,0.9847,1," 680,616,946.55 "," 670,174,863.49 ",USD,1.5581,1.558113207,10442083.06,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KAZ,Kazakhstan,2007,4,1,4,GRN,Grains,2577749904,INDEX,1.1215,1," 2,577,749,904.45 "," 2,890,833,790.17 ",USD,-10.8302,-19.28903528,-313083885.7,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KAZ,Kazakhstan,2007,1,1,1,OS&Pr,Oilseeds and products,49146820.07,INDEX,1.1505,1," 49,146,820.07 "," 56,541,592.62 ",USD,-13.0785,-13.07846526,-7394772.55,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KAZ,Kazakhstan,2007,1,1,1,Other,Other,165482660.1,INDEX,0.8216,1," 165,482,660.14 "," 135,965,954.69 ",USD,21.7089,21.70889434,29516705.45,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KEN,Kenya,2007,4,1,4,F&V,Fruits and vegetables,635375097.8,INDEX,1.3884,1," 635,375,097.83 "," 882,158,756.86 ",USD,-27.975,-11.75131648,-246783659,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KEN,Kenya,2007,4,1,4,GRN,Grains,717555336.1,INDEX,0.6254,1," 717,555,336.12 "," 448,773,102.71 ",USD,59.8927,35.57184661,268782233.4,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KEN,Kenya,2007,4,1,4,Other,Other,315918679.3,INDEX,1.0736,1," 315,918,679.33 "," 339,184,931.01 ",USD,-6.8595,-11.99030618,-23266251.69,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KOR,"Korea, Republic of",2007,5,1,5,AnPr,Animal products,9191162251,INDEX,0.5871,1," 9,191,162,251.20 "," 5,396,050,785.98 ",USD,70.3313,78.51585616,3795111465,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KOR,"Korea, Republic of",2007,3,1,3,F&V,Fruits and vegetables,2262107909,INDEX,0.5115,1," 2,262,107,909.37 "," 1,156,963,832.97 ",USD,95.5211,112.8063234,1105144076,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KOR,"Korea, Republic of",2007,2,1,2,GRN,Grains,9051062355,INDEX,0.3229,1," 9,051,062,355.38 "," 2,922,793,035.78 ",USD,209.6717,207.1584119,6128269320,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,KOR,"Korea, Republic of",2007,1,1,1,OS&Pr,Oilseeds and products,352918243.1,INDEX,0.113,1," 352,918,243.06 "," 39,875,361.76 ",USD,785.0534,785.0533951,313042881.3,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,LKA,Sri Lanka,2007,1,1,1,AnPr,Animal products,55992510.21,INDEX,0.9482,1," 55,992,510.21 "," 53,091,253.86 ",USD,5.4647,5.464659686,2901256.347,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,LKA,Sri Lanka,2007,3,1,3,F&V,Fruits and vegetables,150565818.6,INDEX,0.6143,1," 150,565,818.62 "," 92,493,818.98 ",USD,62.7847,48.54896158,58071999.63,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,LKA,Sri Lanka,2007,2,1,2,GRN,Grains,521655180.3,INDEX,0.9237,1," 521,655,180.28 "," 481,862,527.59 ",USD,8.2581,80.69950046,39792652.69,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,LKA,Sri Lanka,2007,1,1,1,OS&Pr,Oilseeds and products,316276111.1,INDEX,1,1," 316,276,111.11 "," 316,276,111.11 ",USD,0,0,0,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,LKA,Sri Lanka,2007,1,1,1,Other,Other,369425126.9,INDEX,1.1759,1," 369,425,126.93 "," 434,416,324.50 ",USD,-14.9606,-14.96057904,-64991197.57,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MEX,Mexico,2007,5,1,5,AnPr,Animal products,14842035409,INDEX,0.9586,1," 14,842,035,409.44 "," 14,227,974,439.39 ",USD,4.3159,3.42250048,614060970.1,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MEX,Mexico,2007,2,1,2,F&V,Fruits and vegetables,1668907793,INDEX,1,1," 1,668,907,793.27 "," 1,668,907,793.27 ",USD,0,0,0,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MEX,Mexico,2007,5,1,5,GRN,Grains,7023875393,INDEX,1,1," 7,023,875,393.00 "," 7,023,725,688.76 ",USD,0.0021,0.04569688,149704.2438,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MEX,Mexico,2007,1,1,1,OS&Pr,Oilseeds and products,30080600.66,INDEX,1,1," 30,080,600.66 "," 30,080,600.66 ",USD,0,0,0,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MEX,Mexico,2007,2,1,2,Other,Other,2422200985,INDEX,0.6847,1," 2,422,200,984.75 "," 1,658,585,811.69 ",USD,46.0401,31.46691784,763615173.1,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MLI,Mali,2007,2,1,2,AnPr,Animal products,596138829.9,INDEX,1.3236,1," 596,138,829.94 "," 789,063,566.95 ",USD,-24.4498,-23.36857156,-192924737,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MLI,Mali,2007,3,1,3,GRN,Grains,750024903.3,INDEX,0.9673,1," 750,024,903.31 "," 725,466,288.98 ",USD,3.3852,-6.46419042,24558614.33,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MLI,Mali,2007,1,1,1,OS&Pr,Oilseeds and products,203603276,INDEX,1.2406,1," 203,603,275.97 "," 252,589,412.47 ",USD,-19.3936,-19.39358266,-48986136.49,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MLI,Mali,2007,1,1,1,Other,Other,83397048.27,INDEX,0.7098,1," 83,397,048.27 "," 59,191,322.70 ",USD,40.894,40.89404403,24205725.57,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MOZ,Mozambique,2007,1,1,1,F&V,Fruits and vegetables,402456132,INDEX,1.4533,1," 402,456,131.98 "," 584,881,369.31 ",USD,-31.1901,-31.19012622,-182425237.3,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MOZ,Mozambique,2007,2,1,2,GRN,Grains,179128150.2,INDEX,1.6721,1," 179,128,150.17 "," 299,526,277.21 ",USD,-40.1962,-27.58057067,-120398127,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MOZ,Mozambique,2007,2,1,2,Other,Other,57611201.94,INDEX,1.1913,1," 57,611,201.94 "," 68,631,069.79 ",USD,-16.0567,-10.05924434,-11019867.86,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MWI,Malawi,2007,1,1,1,GRN,Grains,293462666.5,INDEX,1.3191,1," 293,462,666.45 "," 387,105,177.25 ",USD,-24.1905,-24.19045683,-93642510.8,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MWI,Malawi,2007,1,1,1,OS&Pr,Oilseeds and products,151849145.3,INDEX,0.8918,1," 151,849,145.28 "," 135,422,743.53 ",USD,12.1297,12.12972158,16426401.74,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,MWI,Malawi,2007,4,1,4,Other,Other,473667997.3,INDEX,1.2882,1," 473,667,997.33 "," 610,160,272.60 ",USD,-22.3699,-4.278547329,-136492275.3,[9],Low Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,NGA,Nigeria,2007,3,1,3,GRN,Grains,3725907386,INDEX,1.663,1," 3,725,907,385.54 "," 6,196,210,147.48 ",USD,-39.868,-15.18068827,-2470302762,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,NGA,Nigeria,2007,2,1,2,Other,Other,788822050.6,INDEX,0.9851,1," 788,822,050.62 "," 777,036,147.87 ",USD,1.5168,6.85627855,11785902.74,[9],Middle Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,NOR,Norway,2007,7,1,7,AnPr,Animal products,2358294603,INDEX,0.6388,1," 2,358,294,603.29 "," 1,506,428,307.88 ",USD,56.5487,92.87794665,851866295.4,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,NOR,Norway,2007,3,1,3,GRN,Grains,351435813.9,INDEX,0.8238,1," 351,435,813.87 "," 289,501,442.88 ",USD,21.3935,21.85196963,61934370.99,[9],High Income Countries
COUNTRY_GROUP,Ag-Incentives Consortium (May 2020),Ag-Incentives Consortium,NZL,New Zealand,2007,7,1,7,AnPr,Animal products,10565107083,INDEX,0.9932,1," 10,565,107,082.83 "," 10,493,245,177.31 ",USD,0.6848,8.136020036,71861905.52,[9],High Income Countries
